oracle Database name       :  FSPRD
Oracle SID                 :  FSPRD3
Archive Execution-From Date:  01-May-2023
Archive Execution-To Date  :  01-Mar-2024
Archive Year               :  1995_2000
Archive Environment        :  FS
 
=> Batch Numbers check.

107 rows created.


Commit complete.

=> NLS DataBase Parameters Check.

3 rows created.


Commit complete.

=> TimeZone Check.

Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/FG_FE_XX/FS/FG_FE_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 01:53:41 2025 elapsed 0 00:00:52

TEMPLATE_NAME:  FG_FE_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-FG_FE_XX successfully Exported, started at  Fri Dec 12 01:52:49 EST 2025 and finished at Fri Dec 12 01:53:46 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : FG_FE_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : FG_SF_XX
#########################################################################################
 
=> ( 1 ) SNW_FILE_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

4 rows created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 01:53:46 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=FG_SF_XX_FS dumpfile=FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_SNW_FILE_H_XX QUERY=SYSADM.PS_SNW_FILE_H_XX:"WHERE PSARCH_ID='FG_SF_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_SNW_FILE_H_XX"                     0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/FG_SF_XX/FS/FG_SF_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 01:54:39 2025 elapsed 0 00:00:52

TEMPLATE_NAME:  FG_SF_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-FG_SF_XX successfully Exported, started at  Fri Dec 12 01:53:46 EST 2025 and finished at Fri Dec 12 01:54:44 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : FG_SF_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : GL_JRLXX
#########################################################################################
 
=> ( 1 ) GL_OITEM_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) JRNL_CF_BAL_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) JRNL_HDR_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) JRNL_IUAC_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 5 ) JRNL_LN_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) JRNL_VAT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 01:56:19 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=GL_JRLXX_FS dumpfile=GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_GL_OITEM_H QUERY=SYSADM.PS_GL_OITEM_H:"WHERE PSARCH_ID='GL_JRLXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JRNL_CF_BAL_H QUERY=SYSADM.PS_JRNL_CF_BAL_H:"WHERE PSARCH_ID='GL_JRLXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JRNL_HDR_H QUERY=SYSADM.PS_JRNL_HDR_H:"WHERE PSARCH_ID='GL_JRLXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JRNL_IUAC_H QUERY=SYSADM.PS_JRNL_IUAC_H:"WHERE PSARCH_ID='GL_JRLXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JRNL_LN_H QUERY=SYSADM.PS_JRNL_LN_H:"WHERE PSARCH_ID='GL_JRLXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JRNL_VAT_H QUERY=SYSADM.PS_JRNL_VAT_H:"WHERE PSARCH_ID='GL_JRLXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/INDEX/FUNCTIONAL_INDEX/INDEX
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_JRNL_LN_H"                     423.5 MB 13174395 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_JRNL_HDR_H"                    4.161 MB   89288 rows
. . exported "SYSADM"."PS_JRNL_VAT_H"                    8.156 KB       0 rows
. . exported "SYSADM"."PS_JRNL_IUAC_H"                   6.304 KB       0 rows
. . exported "SYSADM"."PS_GL_OITEM_H"                        0 KB       0 rows
. . exported "SYSADM"."PS_JRNL_CF_BAL_H"                 1.334 MB   87300 rows
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_11.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_12.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_13.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_14.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_15.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_16.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_17.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_18.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_19.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_20.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_21.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_22.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_23.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_24.dmp
  /backup/data_arch/GL_JRLXX/FS/GL_JRLXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_25.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 01:57:42 2025 elapsed 0 00:01:23

TEMPLATE_NAME:  GL_JRLXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-GL_JRLXX successfully Exported, started at  Fri Dec 12 01:56:19 EST 2025 and finished at Fri Dec 12 01:57:47 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : GL_JRLXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : GL_LEDXX
#########################################################################################
 
=> ( 1 ) LEDGER_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 01:58:08 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=GL_LEDXX_FS dumpfile=GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_LEDGER_H QUERY=SYSADM.PS_LEDGER_H:"WHERE PSARCH_ID='GL_LEDXX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_LEDGER_H"                      54.04 MB 3889350 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_11.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_12.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_13.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_14.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_15.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_16.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_17.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_18.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_19.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_20.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_21.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_22.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_23.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_24.dmp
  /backup/data_arch/GL_LEDXX/FS/GL_LEDXX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_25.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 01:58:59 2025 elapsed 0 00:00:50

TEMPLATE_NAME:  GL_LEDXX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-GL_LEDXX successfully Exported, started at  Fri Dec 12 01:58:08 EST 2025 and finished at Fri Dec 12 01:59:02 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : GL_LEDXX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PC_01_XX
#########################################################################################
 
=> ( 1 ) INTF_PROJ_RES_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) PC_ACT_IN_USE_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) PC_ACT_SUM_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) PC_AMRULE_ACT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 5 ) PC_AMRULE_PRJ_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) PC_BITOPC_SUM_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) PC_BUD_ACT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 8 ) PC_BUD_ALERT_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 9 ) PC_BUD_DETAIL_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 10 ) PC_BUD_DETLXX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 11 ) PC_BUD_DTL_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 12 ) PC_BUD_ITEMXX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 13 ) PC_BUD_ITEM_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 14 ) PC_BUD_ITM_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 15 ) PC_BUD_PLAN_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 16 ) PC_BUD_PLN_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 17 ) PC_BUD_SUMRY_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 18 ) PC_BUD_SUM_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 19 ) PC_CHCINFO_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 20 ) PC_CHC_INFO_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 21 ) PC_CMPRREPXX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 22 ) PC_CMPRSTG_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 23 ) PC_COM_HD_XX_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace
